"","UV1-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","V1-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","B1-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","B10-A","B11-A","B12-A","B13-A","B14-A","YG1-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","YG10-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A"
"AF232",0.034667043045987,0.0128702205193772,0.032465818994368,0.0439590019227812,0.0581602016472648,0.107092447326961,0.298037548770898,0.321681887716929,0.425489102016413,0.22694045557485,0.170038097326661,0.128112152161349,0.13413998480643,0.182089590439232,0.159474790856188,0.17144304913537,0.0730013947318932,0.144195440448845,0.240730644223998,0.275208840630658,0.477475394313168,0.541573711758877,0.81468151818847,0.882155642975847,0.728582330798844,1,0.703559799472066,0.525924394352841,0.600405747648306,0.613997328169006,0.646373682404805,0.425251439173299,0.2104080835011,0.265283464687349,0.425078396678343,0.454907873196073,0.489811351293989,0.470503422825903,0.481159583638497,0.399987773425978,0.469088735556072,0.353352007037227,0.263285750841329,0.271715856439514,0.274670592626196,0.353884625997667,0.160690956091629,0.214473139849522,0.278717483826026,0.435611187777198,0.379749031787249,0.391394376278639,0.576648827828021,0.385614963135747,0.370834038433406,0.306971669776599,0.0614659125663431,0.115733620150644,0.151260861675398,0.180111830954457,0.191075369388755,0.170972396620281,0.257879737925564,0.177884135535634
"AF233",0.19838908103104,0.031843432817347,-0.0133750857083774,0.0189385110967087,0.0454085228984411,0.0839727744006712,0.415555916652048,0.355064587777181,0.607234478333266,0.0602944166390875,0.0501955516136312,0.00950638394409627,0.0206492878413622,0.0280571194983229,0.0250681267390415,0.00679598652181457,0.0385498419457605,0.11216963449178,0.0853309297728344,0.158258727368722,0.687152609053329,0.679874836788914,1,0.619145670166002,0.136309650322437,0.300754015119846,0.0923225732212887,0.0754493149017912,0.0544082572234575,0.0149735708988921,0.0158891032976455,0.0378884706740232,0.19613506607623,0.339609111234024,0.256319479318259,0.255689183179378,0.162783672644533,0.0480481902942146,0.00437201480446963,0.046305146056893,0.0165191486292959,0.0711053889693275,0.0363895380256421,0.0266250982711966,0.020407406944811,0.00328682789180838,0.0657340994480163,0.0187950064763699,-0.00026733939479831,0.0231732945507685,0.0568129672170184,0.000741306154130969,0.0250779452204845,0.0272512967056358,0.0279493323138111,-0.0215979262488673,-0.000234550160002939,0.0353593392422345,0.00758890236500868,0.000360975782345525,0.0170700718012303,0.00988217725493228,-0.00577053255529249,-0.0113224156278013
"AF234",0.0562668984270167,0.014308106690296,0.0327356345753233,0.0146364800584123,0.0250503077433646,0.0705870650525562,0.335250875884608,0.258037588585611,0.342515009146653,0.0720640890823437,0.0756201306480001,0.0282053625813781,0.0188293546201793,0.0333920660039434,0.0341729904165827,0.0101708542564418,0.0356606711570562,0.0926566026213357,0.0866315693528297,0.10420889654187,0.667266608877794,0.589099840502744,1,0.66171158793107,0.163727227539894,0.294080276327388,0.0710450118228444,0.0637829370718999,0.0452095861162786,0.0139669540775361,0.0356288164568022,0.0314605219558546,0.203006072542246,0.276087881001341,0.307284318062544,0.209893015149419,0.132023929391637,0.0944702750350468,0.049524313843685,0.0408948475082674,0.0668772381997311,0.0234003564098624,0.00928481083675627,0.0199767768523792,0.0490417320453833,0.00952278300460098,0.0569495374132419,0.00582050192188928,0.00547203491574775,0.0238170227683289,0.0542604557031118,0.0511005528876775,0.0480541161777363,0.0196424610093575,-0.00528219022402837,0.0166443962120318,0.0274924053411306,0.00284114175203107,0.00769141748444177,0.0106813582829954,0.0264215785866329,0.000377953552316955,-0.00818487673986561,0.00848737962311848
"AF235",0.0429109564360645,-0.0407622776120481,0.0629733804262127,-0.00196673899724384,0.0560833020556141,0.0897421597140221,0.339182081901912,0.364568940958508,0.186258185851633,0.088801027755531,0.0280442487262824,0.0138756578561951,0.0189645268477553,0.0684965372200204,0.0321450309080876,-0.0338409573906717,0.167212114388256,0.26905592537548,0.16148367840397,0.103429864462055,0.805865193890186,0.655609527780019,1,0.685051534811583,0.252826368771742,0.340495212206434,0.106020025978298,0.0807421985493053,0.0803722500130759,0.0153823921652905,0.0801489851978065,0.0413551060154318,0.283732737276989,0.41083045518913,0.561746102842046,0.330409647257873,0.223732564938968,0.0813210702143762,0.0965617876800285,0.0599280624959366,0.0939563939952861,-4.82153137940273e-05,-0.0585082607056041,0.034335084763678,0.0549728732341213,0.0413086550244968,0.103768211019878,0.16828537588694,0.0507799583497502,0.0708859038904654,0.055787723365566,-0.0212960524963498,0.0936439740282802,-0.0128591763424023,0.0965194923114948,0.0558529915427142,0.062433929341574,0.0544420236937296,0.020559926631562,-0.0186378711912668,-0.0235925140130572,0.00713040080968733,0.0269063809874432,0.0202470490450054
"AF236",0.007754101691325,0.00794938598147433,0.0108910621540313,0.0183506936432347,0.0197797463679069,0.0533651174121946,0.117096894900749,0.0815153466539387,0.240240004637845,0.120393461710971,0.112149467800347,0.0610044642760627,0.0618094680385412,0.116559763133092,0.119781105125853,0.13236421679431,0.0332463967289958,0.100335916337418,0.151444275842533,0.209176395234849,0.323833268957531,0.576447715137245,0.771072250864935,0.848501186047709,0.752897640749477,1,0.69297397265953,0.427150171111661,0.393246757365794,0.401196549059941,0.466847037141914,0.391899740618019,0.0753537679294881,0.194703764283746,0.590993439333646,0.457728196658781,0.228764855241735,0.536765394138339,0.517081683106444,0.451717980075745,0.311403705123097,0.415870936486401,0.159269196812167,0.270066860305393,0.180116467058592,0.336466994654987,0.17022728425553,0.197282027658185,0.281641945545727,0.493433361913534,0.408901245897734,0.544141401730114,0.671507938077504,0.463091395658398,0.368175841665225,0.234908752259496,0.0460316474218304,0.122757081524845,0.142139095557298,0.162063310315716,0.227441834045125,0.161859289423642,0.26851277626633,0.121475548792975
"AF237",0.036350076540146,0.0249577663361815,0.00872532306257478,0.082868006797659,0.0323474822941168,0.0904503135630693,0.159434706943569,0.0977603838126933,0.21476306973666,0.168208780074044,0.169494669631149,0.0836388883476868,0.0373108331639778,0.039609282281003,0.0573282801640319,0.0635233459227305,0.2616796222136,0.300758189017568,0.158980333995379,0.0783297728775859,0.0568441818943325,0.0962117985630393,0.135528511581712,0.2743663661306,0.64446385417968,1,0.666019509481181,0.438643089752305,0.213222008501654,0.110279195436749,0.0985667902431315,0.0748060486653512,0.0469669435355545,0.0816423199534542,0.0554171906603926,0.150476432192709,0.0822287981587184,0.155594861567065,0.0707451474259665,0.138175775371323,0.102809662204269,0.0767752426019076,0.0433962795497404,0.0754706555379953,0.0493118616677345,0.0548037944658985,0.303594718593299,0.269535457293224,0.189295909499811,0.346340627483035,0.101356105622462,0.253270247058696,0.103872322420195,0.0168345939602197,0.0703387780080667,0.0367333257024337,0.082798587603777,0.0602620507748304,0.0190598365079294,0.0269360222453279,0.031414485566726,0.0361968654195221,0.081324246503914,-0.00787044679347915
"AF238",0.100285173401335,0.116539599275169,0.0321061740835544,0.00601100849731747,0.0961330758535388,0.394175617606366,0.391800604701748,0.210021968875642,0.727193497807857,0.220821870655622,0.193684578649605,0.117308215673886,0.0953522921316486,0.030670193219246,0.170173462949175,0.152016849952057,0.311023406338702,0.42758859944931,0.508179231239333,0.489179039290445,0.532285677652554,0.85969611902424,1,0.967830090716512,0.727980865692618,0.998627917776284,0.532385882604533,0.220380949016882,0.195739498736393,0.0611631984691271,0.199789973305767,0.138101614743665,0.154173468024025,0.256096115108735,0.546844346622086,0.375384378155712,0.194946981517956,0.500844823034215,0.422636342942879,0.228316548305101,0.218627596887593,0.332236480057844,0.0431259293734729,0.161551027619714,0.0684644850841634,0.0908471919259654,0.350449177699013,0.191594803741416,0.121541502536118,0.592665127036402,0.29354483864249,0.447156913666111,0.536773256508802,0.28051775549226,0.126873657872876,0.126760790734439,0.110453090165363,0.14698947071905,0.117004295113342,0.149915250818366,0.0898282127758572,0.030679196073901,0.0574134632835668,0.0763992321165194
"AF239",0.0104544685132989,0.00147519234598602,0.0330073038933277,0.0108226427864019,0.0204297636834652,0.134534664714558,0.10761614959792,0.0615481438416827,0.411553656747869,0.173022872619293,0.187901626726968,0.0911078343412224,0.0448108752117657,0.063319946788396,0.0867726736266135,0.0971517118684539,0.270729276807537,0.30190011087319,0.271084172071465,0.191416508437789,0.264615249809182,0.295372695709295,0.330884027372045,0.538732955936635,1,0.961839291454263,0.64786809076784,0.264877467057679,0.115307174833395,0.133348197777957,0.243621013459315,0.0233466077023616,0.0580142537749057,0.131473701106612,0.306794283560296,0.159203804742618,0.112501143655569,0.263302727176521,0.279851469657754,0.259190766387327,0.168770607493393,0.177972706960348,0.0489541947690971,0.154897864568474,0.0420129461356838,0.148349391445802,0.325221374353897,0.351393478847819,0.280757723674572,0.535799099459259,0.298424509044976,0.210290108758068,0.40400091570518,0.112072242951903,0.132571033027437,0.104729806124899,0.0462940440566008,0.121457062258415,0.127066897781588,0.0710549039219374,0.0487417388235886,0.0836232548351861,0.103560098236705,0.045661910258178
"AF240",0.0329571407608428,-0.0734200685377884,0.058095365238119,-0.00292829141590078,0.080074543360043,0.132930771220055,0.229822124474152,0.193613913502867,0.19438698191003,0.100402001573907,0.0358793053093331,0.0142551849921185,0.0165299392210526,0.0951259277191899,0.0319957248153707,-0.0551751803343458,0.164194575196263,0.248178379125612,0.257167409298452,0.189131128028972,0.455987124415841,0.683116905183102,0.729822411597354,0.527670265560953,0.443544419704481,0.383567101249576,0.154646512335959,0.067792943564012,0.098717538919217,0.0250273033658802,0.0714506507387206,0.0487542563230509,0.221838859258401,0.358368847952673,1,0.344694499779678,0.175298015097154,0.162469182033614,0.187222737978083,0.126789562452688,0.0935314606741138,-0.000115562773818113,-0.0593715293303195,0.107330818951966,0.0595560506785434,0.107253979968664,0.196946353040486,0.149420834462781,0.0716585987760571,0.223632927978507,0.0964191418106745,-0.0470869626334892,0.212526502583528,-0.0285297032939495,0.097256983270254,0.0545607412886126,0.0563071079847336,0.0857528586110429,0.0263953052651514,-0.0289315618284426,-0.049072212982629,0.0113036195304201,0.0357354587316952,0.0247872221955184
"AF241",0.0858296392880912,-0.01384925305456,0.0242756095937822,0.043398794558596,0.0845487931530627,0.103886626742501,0.3101197130257,0.175875525195924,0.135221563569477,0.147820543151,0.125580854715904,0.0235776121359847,0.00956762331610298,0.0163800521645565,-0.00764401445599589,0.0143774682319699,0.0531669421199985,0.183545484881744,0.19270031379465,0.257133380984112,0.451891586989112,0.759812935741729,0.99286730209105,0.770390230054887,0.569608515448263,0.622222756410397,0.250798588295689,0.129136255410352,0.119653698186654,0.0298965471219662,0.0884367651557349,0.0586392567782521,0.249036870766666,0.435081872092602,1,0.440321742903314,0.159983419746087,0.250043038218543,0.145896041572398,0.177420215438059,0.0829970484959665,0.116208758515399,-0.0152112766743952,0.0671875827506614,0.0165902549843724,0.0611610311217488,0.145496675717554,0.11374649565912,0.0937644616380286,0.122104027656503,0.0955317261372022,0.0716808864588016,0.0215281506665504,0.105478529275921,0.0610769107621284,0.0175172945389542,0.022577195960921,0.0211247157145397,0.00718254384677539,0.00560208810473341,0.0657649346936752,0.00183248489119328,0.00560376011922886,0.00730779367988272
"AF242",0.0663923410334482,-0.0106502090374679,0.0269159277364489,0.0357863999484636,0.118912120207296,0.103761354450066,0.498967559689569,0.381164292030703,0.0991725669781256,0.111705595526761,0.088249958932945,0.0311068583196466,0.0140381728436776,0.0149823001353166,-0.00637898817608038,0.0112260518295132,0.0207628862050382,0.0667555072852957,0.144109224544681,0.23222977287734,0.854879211947378,0.56932618639619,1,0.672850733315552,0.332273000960953,0.452193633908309,0.150822286222673,0.0587476968515484,0.143690067883079,0.0302381133296324,0.115760827402529,0.0639479304222913,0.298720400276572,0.394906193999765,0.579219590744003,0.43576709218246,0.259442413845981,0.18583080790646,0.0454526355066954,0.0981298401303432,0.0962352049567711,0.0838435015333889,-0.0165008366324316,0.0597659018904432,0.0171693546462529,0.0603781351879374,0.107353557478163,0.0956244662609183,0.0671427945260398,0.0492744687981473,0.0436094412908206,0.0460484561328419,0.00911269201654343,0.0639651814493512,0.0476802965399024,0.0157300160742874,0.00901577694245577,0.0113542875606517,0.0057667592168793,0.00445216308452047,0.0427700779036445,0.00104107408530644,0.00493050178136973,0.00630434030160412
"AF243",0.0454767077240357,0.0269615159222029,0.0455531554151452,0.0244466056979554,0.0684331738914195,0.142070573083869,0.497216812157129,0.404036579138495,0.356657227663456,0.0837640036799248,0.0924916929805336,0.0520093357195455,0.0327600992759175,0.0577046490240351,0.0386158323373051,0.017614778657335,0.0186037558886582,0.0422878069117957,0.140361128142459,0.234129050745683,0.97170421591746,0.625701464084597,1,0.605605896311178,0.227944046517794,0.327528280281026,0.0847813366716475,0.0331440139659358,0.0907179778230296,0.0312679604719334,0.0565603831612299,0.0550251671774632,0.259007565178992,0.297380120503538,0.431040009934773,0.294807095818717,0.228213044436208,0.19082709926201,0.0406969006530498,0.0651019295844126,0.105015896962707,0.055050338107443,0.0139042772734808,0.0755701373295913,0.0748028556188523,0.0332058926620914,0.108495367956826,0.00591058174986713,0.00752246182385675,0.0412505092527393,0.0582391422780916,0.098744493558071,0.062802630501089,0.0359528717924893,-0.00565269692056094,0.0198626877391986,0.0134698407240366,0.00327227863724258,0.0107854695969856,0.0179265698714781,0.0486227865215401,0.000463081323694528,-0.0130119328760416,0.012194588106059
"AF244",0.009461557896732,0.00834646805379221,0.017050865318445,0.0226936742511215,0.029489526847577,0.0612633256248994,0.17626233649935,0.168634828988789,0.258040909856005,0.152371654051801,0.126092099674233,0.0860502810084159,0.102390036470527,0.146529056185597,0.135254163000801,0.13711388002435,0.0320604983377401,0.110653428370318,0.183515105223722,0.208319100878393,0.429237533246124,0.500273154443973,0.790289829654077,0.814017515314868,0.777537427680113,1,0.708893174442557,0.533135626024795,0.583735486132563,0.579794430594721,0.659140441584254,0.414283326243175,0.170529517273835,0.238942915595489,0.446729842959992,0.421895630457116,0.470068410363703,0.462058958500639,0.484841727018012,0.405157435924595,0.468171208560216,0.338580704652647,0.28364226446062,0.279157356663884,0.276990924189706,0.410315688073288,0.146626385853295,0.216109342339483,0.253886283674347,0.423859356422442,0.374883963194519,0.404520625621673,0.586860265218524,0.372523919163641,0.382018829447641,0.339981290093605,0.0604378023523452,0.119882667203123,0.173942667119123,0.186420386050067,0.201635029266234,0.178149485893116,0.256087977343058,0.213783947141097
"AF245",0.0268419406242786,0.023630939156206,0.0142912053773135,0.0373327921985008,0.0514342239167773,0.0978853886124926,0.16888791047934,0.136217408105939,0.200560668845855,0.171957330130117,0.159254734964872,0.164672505455465,0.109044839740496,0.0440956134622426,0.0409899970475181,0.0246646974877287,0.10257433291485,0.130652551570119,0.0956278976357387,0.033792492257674,0.0687430682204666,0.0822243522154,0.105160460935653,0.193381160662988,0.271626302884042,1,0.633853120120122,0.882511177386162,0.52486670399899,0.164596928157804,0.159358557880628,0.0721208376181822,0.0821340473362156,0.0741702307098082,0.0937422779262596,0.0728268502177808,0.081423645867952,0.133581798943109,0.123046275154125,0.12923816297755,0.266471261884444,0.117696324245664,0.0320019586189152,0.0471235774944658,0.0273702160740141,0.0235387838607871,0.0785212754914155,0.11410371356449,0.102252186451284,0.147416273786596,0.117822131664037,0.14828154542841,0.142610019580144,0.0397878353015445,0.0333056226726096,0.0211850123992293,0.0384701629633649,0.050207678142779,0.0903406797290635,0.0680581502939822,0.0343891064300501,0.030535419381965,0.0386269687565224,0.0154837315922039
"AF246",0.070494778966471,0.0361742178214821,0.0632081262858569,0.0360286531848806,0.0712873600175647,0.160468102321617,0.457124484832677,0.379000038133534,0.513293941122108,0.137859292523673,0.145418541300893,0.054642822332312,0.0363461870218797,0.0779363675338007,0.0513469794785838,0.022964704587104,0.0451437622002127,0.126007876684024,0.2234981423334,0.253705427364423,0.669048013848164,0.71215978134919,1,0.65370363533279,0.396563293764176,0.442881688428515,0.141723272362997,0.0893587406880522,0.110194813717696,0.0439036087943974,0.0599520991033997,0.0524159287473807,0.480201242589942,0.395117494776285,0.552782289492296,0.269816476804874,0.284160493427761,0.217203820486348,0.120366070623006,0.103745622583294,0.133808011968165,0.0610450637719434,0.0224318321999194,0.0862940803891491,0.109231238874803,0.0403091266570967,0.124465291107273,0.00756837637801567,0.00930589653178541,0.086287540552889,0.114941794725314,0.112291672923232,0.127420379327363,0.0468661134864643,-0.00738313431723581,0.0314593085719561,0.0435210057601428,0.00584263257770379,0.0161545764701578,0.0254977723174525,0.0651339329391708,0.000881618001345799,-0.0138602779025182,0.024446543323369
